Kingdom,Phylum,Class,Order,Family,Genus,Species,Infrarank,Subpopulation,Taxon ID,Friendly Name,Taxonomic Authority 
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,kivuana,N/A,N/A,5568,"Crocidura kivuana","Heim de Balsac, 1968"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,lanosa,N/A,N/A,5569,"Crocidura lanosa","Heim de Balsac, 1968"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,latona,N/A,N/A,5570,"Crocidura latona","Hollister, 1916"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mus,cypriacus,N/A,N/A,136641,"Mus cypriacus","Cucchi, Orth, Auffray, Renaud, Fabre, Catalan, Hadjisterkotis, Bonhomme &amp; Vigne, 2006"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,longipes,N/A,N/A,5571,"Crocidura longipes","Hutterer &amp; Happold, 1983"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Sommeromys,macrorhinos,N/A,N/A,136642,"Sommeromys macrorhinos","Musser &amp; Durden, 2002"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,lucina,N/A,N/A,5572,"Crocidura lucina","Dippenaar, 1980"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Cratogeomys,goldmani,N/A,N/A,136647,"Cratogeomys goldmani","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,olchonensis,N/A,N/A,136648,"Alticola olchonensis","Litvinov, 1960"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,manengubae,N/A,N/A,5575,"Crocidura manengubae","Hutterer, 1981"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,maquassiensis,N/A,N/A,5576,"Crocidura maquassiensis","Roberts, 1946"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,monax,N/A,N/A,5577,"Crocidura monax","Thomas, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nimbae,N/A,N/A,5578,"Crocidura nimbae","Heim de Balsac, 1956"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Echimys,vieirai,N/A,N/A,136652,"Echimys vieirai","Ximenes, Vivo &amp; Percequillo, 2005"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,phaeura,N/A,N/A,5580,"Crocidura phaeura","Osgood, 1936"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,musseri,N/A,N/A,136655,"Neacomys musseri","Patton, da Silva &amp; Malcolm, 2000"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,mediopua,N/A,N/A,136656,"Sorex mediopua","Carraway, 2007"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,stenocephala,N/A,N/A,5582,"Crocidura stenocephala","Dieterlen &amp; Heim de Balsac, 1979"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,tansaniana,N/A,N/A,5583,"Crocidura tansaniana","Hutterer, 1986"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taeromys,microbullatus,N/A,N/A,136654,"Taeromys microbullatus","(Tate &amp; Archbold, 1935)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,telfordi,N/A,N/A,5584,"Crocidura telfordi","Hutterer, 1986"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,N/A,N/A,75927882,"Pseudomys auritus","O. Thomas, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,thalia,N/A,N/A,5585,"Crocidura thalia","Dippenaar, 1980"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pogonomelomys,brassi,N/A,N/A,136660,"Pogonomelomys brassi","Tate &amp; Archbold, 1941"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,usambarae,N/A,N/A,5586,"Crocidura usambarae","Dippenaar, 1980"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megaoryzomys,curioi,N/A,N/A,136657,"Megaoryzomys curioi","(Niethammer, 1964)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,wimmeri,N/A,N/A,5587,"Crocidura wimmeri","Heim de Balsac &amp; Aellen, 1958"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,muenninki,N/A,N/A,21972,"Tokudaia muenninki","(Johnson, 1946)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ABROCOMIDAE,Cuscomys,oblativa,N/A,N/A,136658,"Cuscomys oblativa","(Eaton, 1916)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,zimmermanni,N/A,N/A,5588,"Crocidura zimmermanni","Wettstein, 1953"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,osimensis,N/A,N/A,21973,"Tokudaia osimensis","(Abe, 1934)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,ludia,N/A,N/A,5589,"Crocidura ludia","Hollister, 1916"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DASYPROCTIDAE,Myoprocta,pratti,N/A,N/A,136663,"Myoprocta pratti","(Pocock, 1913)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,orii,N/A,N/A,5590,"Crocidura orii","Kuroda, 1924"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,polia,N/A,N/A,5591,"Crocidura polia","Hollister, 1916"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,raineyi,N/A,N/A,5592,"Crocidura raineyi","Heller, 1912"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,apeco,N/A,N/A,136667,"Thomasomys apeco","L. Leo &amp; Gardner, 1993"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,selina,N/A,N/A,5593,"Crocidura selina","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,thomensis,N/A,N/A,5594,"Crocidura thomensis","(Bocage, 1887)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,benefactus,N/A,N/A,136665,"Necromys benefactus","(Thomas, 1919)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,andamanensis,N/A,N/A,5595,"Crocidura andamanensis","Miller, 1902"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,cockrumi,N/A,N/A,136666,"Notiosorex cockrumi","Baker, O'Neill &amp; McAliley, 2003"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,armenica,N/A,N/A,5596,"Crocidura armenica","Gureev, 1963"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,beatus,N/A,N/A,5597,"Crocidura beatus","Miller, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,beccarii,N/A,N/A,5598,"Crocidura beccarii","Dobson, 1887"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Brucepattersonius,igniventris,N/A,N/A,136672,"Brucepattersonius igniventris","Hershkovitz, 1998"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,dhofarensis,N/A,N/A,5599,"Crocidura dhofarensis","Hutterer &amp; Harrison, 1988"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chelemys,delfini,N/A,N/A,136670,"Chelemys delfini","Cabrera, 1905"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,floweri,N/A,N/A,5600,"Crocidura floweri","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,grandis,N/A,N/A,5601,"Crocidura grandis","Miller, 1911"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,pervalens,N/A,N/A,136676,"Akodon pervalens","Thomas, 1925"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,grayi,N/A,N/A,5602,"Crocidura grayi","Dobson, 1890"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,hispida,N/A,N/A,5603,"Crocidura hispida","Thomas, 1913"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,fulgens,N/A,N/A,136673,"Melomys fulgens","(O. Thomas, 1920)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,jenkinsi,N/A,N/A,5604,"Crocidura jenkinsi","Chakraborty, 1978"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phyllotis,anitae,N/A,N/A,136674,"Phyllotis anitae","Jayat, D'Elia, Pardiñas &amp; Namen, 2007"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,tocantinsi,N/A,N/A,136679,"Calomys tocantinsi","Bonvicino, Lima &amp; Almeida, 2003"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,malayana,N/A,N/A,5605,"Crocidura malayana","Robinson &amp; Kloss, 1911"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,mindorus_old,N/A,N/A,5606,"Crocidura mindorus_old","Miller, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,phanluongi,N/A,N/A,45954204,"Crocidura phanluongi","P.D. Jenkins, Abramov, Rozhnov &amp; Olsson, 2010"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,minuta,N/A,N/A,5607,"Crocidura minuta","Otten, 1917"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,miya,N/A,N/A,5608,"Crocidura miya","Phillips, 1929"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Habromys,delicatulus,N/A,N/A,136683,"Habromys delicatulus","Carleton, Sanchez, and Urbano Vidales, 2002"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,negrina,N/A,N/A,5609,"Crocidura negrina","Rabor, 1952"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nicobarica,N/A,N/A,5610,"Crocidura nicobarica","Miller, 1902"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,yolandae,N/A,N/A,136681,"Ctenomys yolandae","Contreras &amp; Berry, 1984"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,orientalis,N/A,N/A,5611,"Crocidura orientalis","Jentink in Weber, 1890"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,kerri,N/A,N/A,136682,"Phyllomys kerri","(Moojen, 1950)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,osorio,N/A,N/A,5612,"Crocidura osorio","Molina &amp; Hutterer, 1989"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,palawanensis,N/A,N/A,5613,"Crocidura palawanensis","Taylor, 1934"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,bergi,N/A,N/A,136687,"Ctenomys bergi","Thomas, 1902"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,villai,N/A,N/A,136688,"Notiosorex villai","Carraway &amp; Timm, 2000"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,paradoxura,N/A,N/A,5614,"Crocidura paradoxura","Dobson, 1886"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,pergrisea,N/A,N/A,5615,"Crocidura pergrisea","Miller, 1913"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,religiosa,N/A,N/A,5616,"Crocidura religiosa","(I. Geoffroy, 1827)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leopoldamys,ciliatus,N/A,N/A,136691,"Leopoldamys ciliatus","(Bonhote, 1900)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,shantungensis,N/A,N/A,5617,"Crocidura shantungensis","Miller, 1901"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,susiana,N/A,N/A,5618,"Crocidura susiana","Redding &amp; Lay, 1978"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Noronhomys,vespuccii,N/A,N/A,136692,"Noronhomys vespuccii","Carleton &amp; Olson, 1999"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,expulsus,N/A,N/A,136689,"Calomys expulsus","(Lund, 1841)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,tenuis,N/A,N/A,5619,"Crocidura tenuis","Müller, 1840"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,allex,N/A,N/A,5620,"Crocidura allex","Osgood, 1910"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,tokunoshimensis,N/A,N/A,136695,"Tokudaia tokunoshimensis","Endo &amp; Tsuchiya, 2006"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,attila,N/A,N/A,5621,"Crocidura attila","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,bottegoides,N/A,N/A,5622,"Crocidura bottegoides","Hutterer &amp; Yalden, 1990"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,reigi,N/A,N/A,136693,"Akodon reigi","González, Langguth &amp; Oliveira, 1998"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,caliginea,N/A,N/A,5623,"Crocidura caliginea","Hollister, 1916"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,budini,N/A,N/A,136694,"Ctenomys budini","Thomas, 1913"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,desperata,N/A,N/A,5624,"Crocidura desperata","Hutterer, Jenkins &amp; Verheyen, 1991"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,elgonius,N/A,N/A,5625,"Crocidura elgonius","Osgood, 1910"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,salocco,N/A,N/A,136700,"Rattus salocco","Tate &amp; Archbold, 1935"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,erica,N/A,N/A,5626,"Crocidura erica","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,fischeri,N/A,N/A,5627,"Crocidura fischeri","Pagenstecher, 1885"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,flavescens,N/A,N/A,5628,"Crocidura flavescens","(I. Geoffroy, 1827)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,orizabae,N/A,N/A,136698,"Sorex orizabae","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbillus,percivali,N/A,N/A,136703,"Gerbillus percivali","(Dollman, 1914)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,foxi,N/A,N/A,5629,"Crocidura foxi","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,medius,N/A,N/A,136704,"Phyllomys medius","(Thomas, 1909)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,fumosa,N/A,N/A,5630,"Crocidura fumosa","Thomas, 1904"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,gracilipes,N/A,N/A,5631,"Crocidura gracilipes","Peters, 1870"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,gressitti,N/A,N/A,136701,"Paramelomys gressitti","Menzies, 1996"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,quichua,N/A,N/A,136702,"Coendou quichua","Thomas, 1899"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,greenwoodi,N/A,N/A,5632,"Crocidura greenwoodi","Heim de Balsac, 1966"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,harenna,N/A,N/A,5633,"Crocidura harenna","Hutterer &amp; Yalden, 1990"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,macmillani,N/A,N/A,5634,"Crocidura macmillani","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,macowi,N/A,N/A,5635,"Crocidura macowi","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,picea,N/A,N/A,5636,"Crocidura picea","Sanderson, 1940"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,musseri,N/A,N/A,136711,"Crocidura musseri","Ruedi &amp; Vogel, 1995"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,pitmani,N/A,N/A,5637,"Crocidura pitmani","Barclay, 1932"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lemmus,trimucronatus,N/A,N/A,136712,"Lemmus trimucronatus","(Kerr, 1792)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,ultima,N/A,N/A,5638,"Crocidura ultima","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,xantippe,N/A,N/A,5639,"Crocidura xantippe","Osgood, 1910"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,sagax,N/A,N/A,136710,"Peromyscus sagax","Elliot, 1903"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,zimmeri,N/A,N/A,5640,"Crocidura zimmeri","Osgood, 1936"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,caurinus,N/A,N/A,136715,"Melomys caurinus","Thomas, 1921"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,OCTODONTIDAE,Tympanoctomys,loschalchalerosorum,N/A,N/A,136714,"Tympanoctomys loschalchalerosorum","Mares, Braun, Barquez &amp; Diaz, 2000"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,frigicola,N/A,N/A,136719,"Melomys frigicola","Tate, 1951"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Paramelomys,steini,N/A,N/A,136718,"Paramelomys steini","Rümmler, 1935"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Amphinectomys,savamis,N/A,N/A,136723,"Amphinectomys savamis","Malygin, 1994"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,banahao,N/A,N/A,136724,"Rhynchomys banahao","Balete, Rickart, Rosell-Ambal, Jansa &amp; Heaney, 2007"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,ramona,N/A,N/A,136722,"Crocidura ramona","Ivanitskaya, Shenbrot &amp; Nevo, 1996"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,dubosti,N/A,N/A,136727,"Neacomys dubosti","Voss, Lunde &amp; Simmons, 2001"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oligoryzomys,fornesi,N/A,N/A,136728,"Oligoryzomys fornesi","(Massoia, 1973)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,caparoae,N/A,N/A,136725,"Oxymycterus caparoae","Hershkovitz, 1998"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,baluensis,N/A,N/A,136726,"Crocidura baluensis","Thomas, 1898"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,leucolimnaeus,N/A,N/A,136729,"Akodon leucolimnaeus","Cabrera, 1926"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,arrogans,N/A,N/A,136730,"Rattus arrogans","Thomas, 1922"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,brachyonyx,N/A,N/A,136736,"Cryptotis brachyonyx","Woodman, 2003"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,indochinensis,N/A,N/A,136733,"Crocidura indochinensis","Robinson &amp; Kloss, 1922"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,peruviensis,N/A,N/A,136734,"Cryptotis peruviensis","Vivar, Pacheco &amp; Valqui, 1997"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Calomys,fecundus,N/A,N/A,136737,"Calomys fecundus","(Thomas, 1926)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Coendou,melanurus,N/A,N/A,136738,"Coendou melanurus","N/A"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,meesteri,N/A,N/A,110661822,"Myosorex meesteri","Taylor, Kearney, Peterhans, Julian, Baxter &amp; Willows-Munro, 2013"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,brunnea,N/A,N/A,136742,"Crocidura brunnea","Jentink, 1888"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,fraternus,N/A,N/A,136747,"Niviventer fraternus","(Robinson &amp; Kloss, 1916)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Galea,musteloides,monasteriensis,136748,"Galea musteloides ssp. monasteriensis","Solmsdorff, Kock, Hohoff &amp; Sachser, 2004"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Wiedomys,cerradensis,N/A,N/A,136745,"Wiedomys cerradensis","Gonçalves, Almeida &amp; Bonvicino, 2005"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetulus,lama,N/A,N/A,136746,"Cricetulus lama","Bonhote, 1905"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Isothrix,negrensis,N/A,N/A,136751,"Isothrix negrensis","Thomas, 1920"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crossomys,moncktoni,N/A,N/A,5679,"Crossomys moncktoni","Thomas, 1907"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nectomys,apicalis,N/A,N/A,136756,"Nectomys apicalis","Peters, 1861"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,philipmyersi,N/A,N/A,136753,"Akodon philipmyersi","Pardiñas, D'Elia, Cirignoli &amp; Suarez, 2005"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,gardneri,N/A,N/A,136759,"Rhipidomys gardneri","Patton, da Silva &amp; Malcolm, 2000"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,sodalis,N/A,N/A,136760,"Chodsigoa sodalis","Thomas, 1913"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,tropicalis,N/A,N/A,136757,"Cryptotis tropicalis","(Merriam, 1895)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CTENOMYIDAE,Ctenomys,viperinus,N/A,N/A,136758,"Ctenomys viperinus","Thomas, 1926"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pogonomys,fergussoniensis,N/A,N/A,136763,"Pogonomys fergussoniensis","Laurie, 1952"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,lutillus,N/A,N/A,136764,"Melomys lutillus","(Thomas, 1913)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,hudsoni,N/A,N/A,136762,"Thomasomys hudsoni","Anthony, 1923"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Arvicola,scherman,N/A,N/A,136766,"Arvicola scherman","(Shaw, 1801)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Tapecomys,primus,N/A,N/A,136772,"Tapecomys primus","Anderson &amp; Yates, 2000"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chibchanomys,orcesi,N/A,N/A,136775,"Chibchanomys orcesi","Jenkins &amp; Barnett, 1997"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Uromys,boeadii,N/A,N/A,136773,"Uromys boeadii","Groves &amp; Flannery, 1994"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Eligmodontia,dunaris,N/A,N/A,239458308,"Eligmodontia dunaris","Spotorno, Zuleta, L.I. Walker, Manriquez, Valladares &amp; Marin, 2013"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crunomys,celebensis,N/A,N/A,5704,"Crunomys celebensis","Musser, 1982"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crunomys,fallax,N/A,N/A,5705,"Crunomys fallax","Thomas, 1897"
